mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__C,param_clf__penalty,param_clf__solver,param_normalizer__technique,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f2,split1_test_f2,split2_test_f2,split3_test_f2,split4_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_train_f2,split1_train_f2,split2_train_f2,split3_train_f2,split4_train_f2,mean_train_f2,std_train_f2,split0_test_wss,split1_test_wss,split2_test_wss,split3_test_wss,split4_test_wss,mean_test_wss,std_test_wss,rank_test_wss,split0_train_wss,split1_train_wss,split2_train_wss,split3_train_wss,split4_train_wss,mean_train_wss,std_train_wss
0.21555032730102539,0.011384400075409699,0.05889239311218262,0.0019283513321188815,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,5000,3,"(1, 1)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.4888888888888889,0.4881889763779528,0.5151515151515151,0.4864864864864865,0.46153846153846156,0.48805086568866096,0.01697363493696516,64,0.491362763915547,0.497131931166348,0.4846153846153846,0.5009708737864078,0.4932562620423892,0.49346744310521534,0.005523823968552003,0.34375,0.3522727272727273,0.3655913978494624,0.375,0.3142857142857143,0.3501799678815808,0.020917302589225258,64,0.34972677595628415,0.3532608695652174,0.3452054794520548,0.35833333333333334,0.3526170798898072,0.3518287076393394,0.004318982343730541,0.8461538461538461,0.7948717948717948,0.8717948717948718,0.6923076923076923,0.868421052631579,0.8147098515519569,0.06709419428620762,19,0.8258064516129032,0.8387096774193549,0.8129032258064516,0.832258064516129,0.8205128205128205,0.8260380479735318,0.008970664717066517,0.6547619047619048,0.6352459016393442,0.6827309236947792,0.5921052631578947,0.642023346303502,0.641373467911485,0.029512759275101323,58,0.6490872210953347,0.6578947368421053,0.6395939086294417,0.6581632653061225,0.6484295845997974,0.6506337432945604,0.00690715172726995,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.8349992275238037,0.07017116152160113,0.09712333679199218,0.004008702678235561,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,5000,3,"(1, 2)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.4583333333333333,0.4583333333333333,0.4925373134328358,0.4462809917355372,0.4342105263157895,0.4579390996301658,0.01947461891785934,68,0.4673913043478261,0.4593128390596745,0.4648648648648649,0.48114901256732495,0.4772313296903461,0.46998987010600735,0.008049626228208089,0.3142857142857143,0.3142857142857143,0.3473684210526316,0.32926829268292684,0.2894736842105263,0.31893636530350267,0.019112494366043425,68,0.3249370277078086,0.31909547738693467,0.3225,0.3333333333333333,0.3333333333333333,0.32663983435228194,0.005771671476653044,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.868421052631579,0.819838056680162,0.0643457281557371,16,0.832258064516129,0.8193548387096774,0.832258064516129,0.864516129032258,0.8397435897435898,0.8376261373035566,0.014960133844417084,0.632183908045977,0.632183908045977,0.6573705179282868,0.5672268907563025,0.6203007518796992,0.6218531953312485,0.02987095809322366,68,0.6342182890855457,0.6237721021611002,0.6323529411764706,0.6555772994129159,0.6440511307767945,0.6379943525225653,0.010901386761052274,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.20423121452331544,0.007652214348070219,0.05409154891967773,0.0038717965978552326,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,5000,5,"(1, 1)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.48854961832061067,0.4881889763779528,0.5190839694656488,0.4864864864864865,0.46153846153846156,0.48876950243783207,0.018254281804601803,61,0.491362763915547,0.4980694980694981,0.4846153846153846,0.5038759689922481,0.4875239923224568,0.4930895215830269,0.007027309853087795,0.34782608695652173,0.3522727272727273,0.3695652173913043,0.375,0.3142857142857143,0.3517899491812535,0.02134094436743643,61,0.34972677595628415,0.35537190082644626,0.3452054794520548,0.3601108033240997,0.34794520547945207,0.3516720330076674,0.005373852428910946,0.8205128205128205,0.7948717948717948,0.8717948717948718,0.6923076923076923,0.868421052631579,0.8095816464237517,0.06545473511920925,22,0.8258064516129032,0.832258064516129,0.8129032258064516,0.8387096774193549,0.8141025641025641,0.8247559966914807,0.010060551541765453,0.6451612903225806,0.6352459016393442,0.6854838709677419,0.5921052631578947,0.642023346303502,0.6400039344782127,0.02971875689615825,61,0.6490872210953347,0.6561546286876907,0.6395939086294417,0.6625891946992865,0.6420626895854399,0.6498975285394387,0.008584119931793067,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.8737820625305176,0.08209068694373675,0.09500932693481445,0.0019455386313654754,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,5000,5,"(1, 2)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.46153846153846156,0.4583333333333333,0.5151515151515151,0.45,0.4342105263157895,0.46384676726781987,0.027342066951990443,67,0.47186932849364793,0.45652173913043476,0.46823956442831216,0.47927927927927927,0.4753199268738574,0.4702459676411063,0.0077763897017957655,0.3173076923076923,0.3142857142857143,0.3655913978494624,0.3333333333333333,0.2894736842105263,0.32399836439734575,0.02509253388555707,67,0.3282828282828283,0.31738035264483627,0.32575757575757575,0.3325,0.33248081841432225,0.3272803150199125,0.005578949176644783,0.8461538461538461,0.8461538461538461,0.8717948717948718,0.6923076923076923,0.868421052631579,0.8249662618083671,0.06719726345844185,13,0.8387096774193549,0.8129032258064516,0.832258064516129,0.8580645161290322,0.8333333333333334,0.8350537634408601,0.014451868917343179,0.6346153846153846,0.632183908045977,0.6827309236947792,0.569620253164557,0.6203007518796992,0.6278902442800793,0.036122445762236235,64,0.639763779527559,0.6194690265486725,0.6348425196850394,0.6519607843137255,0.6403940886699507,0.6372860397489893,0.010531514992904289,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.2244448184967041,0.010946349534686551,0.06034741401672363,0.006202679935904221,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,10000,3,"(1, 1)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.4888888888888889,0.4881889763779528,0.5151515151515151,0.4864864864864865,0.46153846153846156,0.48805086568866096,0.01697363493696516,64,0.491362763915547,0.497131931166348,0.4846153846153846,0.5009708737864078,0.4932562620423892,0.49346744310521534,0.005523823968552003,0.34375,0.3522727272727273,0.3655913978494624,0.375,0.3142857142857143,0.3501799678815808,0.020917302589225258,64,0.34972677595628415,0.3532608695652174,0.3452054794520548,0.35833333333333334,0.3526170798898072,0.3518287076393394,0.004318982343730541,0.8461538461538461,0.7948717948717948,0.8717948717948718,0.6923076923076923,0.868421052631579,0.8147098515519569,0.06709419428620762,19,0.8258064516129032,0.8387096774193549,0.8129032258064516,0.832258064516129,0.8205128205128205,0.8260380479735318,0.008970664717066517,0.6547619047619048,0.6352459016393442,0.6827309236947792,0.5921052631578947,0.642023346303502,0.641373467911485,0.029512759275101323,58,0.6490872210953347,0.6578947368421053,0.6395939086294417,0.6581632653061225,0.6484295845997974,0.6506337432945604,0.00690715172726995,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.8783183097839355,0.10707175372908094,0.11025209426879883,0.009075701677336907,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,10000,3,"(1, 2)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.4520547945205479,0.4583333333333333,0.4852941176470588,0.448,0.4230769230769231,0.45335183371557264,0.019960057565910058,71,0.45454545454545453,0.45601436265709155,0.4620938628158845,0.48300536672629696,0.46296296296296297,0.46372440194153813,0.010185203299466048,0.308411214953271,0.3142857142857143,0.3402061855670103,0.32558139534883723,0.2796610169491525,0.313629105420797,0.020152850786785633,71,0.31645569620253167,0.31592039800995025,0.3208020050125313,0.3341584158415842,0.3255208333333333,0.3225714696799861,0.006748725985077739,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.717948717948718,0.868421052631579,0.8249662618083671,0.05419928916587633,13,0.8064516129032258,0.8193548387096774,0.8258064516129032,0.8709677419354839,0.8012820512820513,0.8247725392886684,0.02470577492105026,0.6273764258555133,0.632183908045977,0.6521739130434783,0.5785123966942148,0.6111111111111112,0.6202715509500589,0.024649076365449593,71,0.6157635467980296,0.6213307240704501,0.6280667320902846,0.6591796875,0.6200396825396826,0.6288760745996894,0.015658330145363178,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.24340009689331055,0.03828834103453055,0.055053091049194335,0.0033118556314475924,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,10000,5,"(1, 1)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.48854961832061067,0.4881889763779528,0.5190839694656488,0.4864864864864865,0.46153846153846156,0.48876950243783207,0.018254281804601803,61,0.491362763915547,0.4980694980694981,0.4846153846153846,0.5038759689922481,0.4875239923224568,0.4930895215830269,0.007027309853087795,0.34782608695652173,0.3522727272727273,0.3695652173913043,0.375,0.3142857142857143,0.3517899491812535,0.02134094436743643,61,0.34972677595628415,0.35537190082644626,0.3452054794520548,0.3601108033240997,0.34794520547945207,0.3516720330076674,0.005373852428910946,0.8205128205128205,0.7948717948717948,0.8717948717948718,0.6923076923076923,0.868421052631579,0.8095816464237517,0.06545473511920925,22,0.8258064516129032,0.832258064516129,0.8129032258064516,0.8387096774193549,0.8141025641025641,0.8247559966914807,0.010060551541765453,0.6451612903225806,0.6352459016393442,0.6854838709677419,0.5921052631578947,0.642023346303502,0.6400039344782127,0.02971875689615825,61,0.6490872210953347,0.6561546286876907,0.6395939086294417,0.6625891946992865,0.6420626895854399,0.6498975285394387,0.008584119931793067,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.914912223815918,0.11530674520198096,0.0975841999053955,0.010993569658937347,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,10000,5,"(1, 2)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.4583333333333333,0.4444444444444444,0.4925373134328358,0.45528455284552843,0.43137254901960786,0.45639443861514994,0.02039703840682814,69,0.4676258992805755,0.45569620253164556,0.463768115942029,0.47584973166368516,0.4742647058823529,0.46744093106005763,0.007331224491950517,0.3142857142857143,0.3047619047619048,0.3473684210526316,0.3333333333333333,0.28695652173913044,0.3173411790345429,0.021204648864560072,69,0.32418952618453867,0.3165829145728643,0.3224181360201511,0.3292079207920792,0.3324742268041237,0.32497454487475136,0.005508859054261168,0.8461538461538461,0.8205128205128205,0.8461538461538461,0.717948717948718,0.868421052631579,0.819838056680162,0.05315494652470781,16,0.8387096774193549,0.8129032258064516,0.8258064516129032,0.8580645161290322,0.8269230769230769,0.8324813895781638,0.015179209904565118,0.632183908045977,0.6130268199233716,0.6573705179282868,0.5833333333333334,0.6179775280898876,0.6207784214641713,0.02424513808199302,69,0.6366307541625857,0.618860510805501,0.6293018682399213,0.6494140625,0.6373517786561265,0.6343117948728269,0.010065178639938197,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.2478879451751709,0.03456930732596667,0.06530199050903321,0.005148441348701113,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,20000,3,"(1, 1)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.4888888888888889,0.4881889763779528,0.5151515151515151,0.4864864864864865,0.46153846153846156,0.48805086568866096,0.01697363493696516,64,0.491362763915547,0.497131931166348,0.4846153846153846,0.5009708737864078,0.4932562620423892,0.49346744310521534,0.005523823968552003,0.34375,0.3522727272727273,0.3655913978494624,0.375,0.3142857142857143,0.3501799678815808,0.020917302589225258,64,0.34972677595628415,0.3532608695652174,0.3452054794520548,0.35833333333333334,0.3526170798898072,0.3518287076393394,0.004318982343730541,0.8461538461538461,0.7948717948717948,0.8717948717948718,0.6923076923076923,0.868421052631579,0.8147098515519569,0.06709419428620762,19,0.8258064516129032,0.8387096774193549,0.8129032258064516,0.832258064516129,0.8205128205128205,0.8260380479735318,0.008970664717066517,0.6547619047619048,0.6352459016393442,0.6827309236947792,0.5921052631578947,0.642023346303502,0.641373467911485,0.029512759275101323,58,0.6490872210953347,0.6578947368421053,0.6395939086294417,0.6581632653061225,0.6484295845997974,0.6506337432945604,0.00690715172726995,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.9023428916931152,0.01343970132504864,0.06791605949401855,0.009041387167246168,"LogisticRegression(max_iter=5000, random_state=42)",0.1,l1,liblinear,,20000,3,"(1, 2)","{'clf': LogisticRegression(max_iter=5000, random_state=42), 'clf__C': 0.1, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'normalizer__technique': None, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.4489795918367347,0.4583333333333333,0.48175182481751827,0.4444444444444444,0.42857142857142855,0.4524161246006918,0.01754721423517923,72,0.45454545454545453,0.4551971326164875,0.45989304812834225,0.47330960854092524,0.46296296296296297,0.4611816413588345,0.006808443103238529,0.3055555555555556,0.3142857142857143,0.336734693877551,0.3218390804597701,0.28448275862068967,0.31257956055985614,0.017383250906651285,72,0.31645569620253167,0.315136476426799,0.31773399014778325,0.32678132678132676,0.3255208333333333,0.32032566457835476,0.004843272821714313,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.717948717948718,0.868421052631579,0.8249662618083671,0.05419928916587633,13,0.8064516129032258,0.8193548387096774,0.832258064516129,0.8580645161290322,0.8012820512820513,0.8234822167080231,0.020361114891051937,0.625,0.632183908045977,0.6496062992125984,0.5761316872427984,0.6156716417910447,0.6197187072584837,0.02446527534795088,72,0.6157635467980296,0.6207233626588465,0.6286549707602339,0.6475170399221032,0.6200396825396826,0.6265397205357791,0.011284756492519643,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,145,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
